"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"800184","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwY2xjawPkqo5leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR63PmzumgV32NGObcM-jL8pYWmT_yWqDKquj5WZqMmNc-vDgyTTmERxCqnC7g_aem_WB3foeghUGJIjijubZrBfQ","6","3","86.124.202.53","Mozilla/5.0 (Linux; Android 15; 24117RN76E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.82 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/544.0.0.42.272;IABMV/1;]"
"800196","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/","1","3","86.124.200.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"800212","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-iasi-792149/?fbclid=IwY2xjawPkuWBleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA80MDk5NjI2MjMwODU2MDkAAR4VSqVWkfy7GTLYc8kXbNBbBbGSj6Nxobtx6fVeFcQkQLHfb7r1UOmQD2u9qA_aem_DAa8Z0ssDxUlgyo0wijreA","1","7","82.77.245.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
"800239","Mobile","utm","ig","paid","120239069312780637",NULL,"https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/?utm_medium=paid&utm_source=ig&utm_id=120239069089140637&utm_content=120239069312780637&utm_term=120239069089150637&utm_campaign=120239069089140637&fbclid=PAZXh0bgNhZW0BMABhZGlkAassy_Lvuy1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadQlScItm5CW6MziKTFMCVfgGZqQowAscXvC6E0WmkldLKcU6_JUfcP-VAARg_aem_q2p88e5l-gGz5-bCZi7BpQ","1","3","213.233.108.79","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22F76 Instagram 413.0.0.20.79 (iPhone17,2; iOS 18_5; ro_RO; ro; scale=3.00; 1320x2868; IABMV/1; 863488198) Safari/604.1"
"800276","Desktop","utm","fb","paid","120239041934860637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637&fbclid=IwY2xjawPlOnJleHRuA2FlbQEwAGFkaWQBqyzGTWapzXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR56HHoILLzh1G9YKZWldkeJQoN7ydQSmuYu-l5M89T5IJRI0o9x1pcCl1nxrQ_aem_ppB-RduF82NH_jkwjKLt1Q","1","5","5.2.129.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"800287","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","29","89.121.241.202","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"800309","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/?fbclid=IwY2xjawPlQjxleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6vQFJzH91Ozs9ikEKtzPwdoDckNPGNN82jt0Gaeux0JOa-cbJe2XABPAgQuQ_aem_hEBQvuvwVpp-SiAoeDHVZg","1","3","92.85.63.234","Mozilla/5.0 (Linux; Android 13; SM-M526BR Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"800318","Mobile","utm","fb","paid","120239041934860637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk1mqc1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5Zhpsm8I3OZCSGKbSbzaghx85IF2u489rxPfRyFWr351gy1pCF6Mo-HS3kAg_aem_2KldVbR5ujNKYiWaSO8eeg&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","4","4","86.120.239.184","Mozilla/5.0 (Linux; Android 10; YAL-L21 Build/HUAWEIYAL-L61; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.82 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/544.0.0.42.272;IABMV/1;]"
"800329","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/","1","5","109.166.134.86","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
"800368","Mobile","utm","fb","paid","120239041934860637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwY2xjawPkuE5leHRuA2FlbQEwAGFkaWQBqyzGTWapzXNydGMGYXBwX2lkDzQwOTk2MjYyMzA4NTYwOQABHk5CFS3gx-szFIEQh09ZC22ESl5fN_K1ultw8KzdqesEIF-leBzjg0AfE7Lr_aem_0KGmy8sHrAPKKHToNS9l-A&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","2","2","86.124.201.145","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
"800373","Mobile","utm","fb","paid","120239069312750637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassy_Lsre1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeKV0BWg_bAwueb4giNY6NMnP0k1VG3jMDyfQPBfsRqyf78ZVowOWREZ3SmK8_aem_2vlH5m4NGLl_F0tOJtIO3w&utm_medium=paid&utm_source=fb&utm_id=120239069089140637&utm_content=120239069312750637&utm_term=120239069089150637&utm_campaign=120239069089140637","1","5","213.233.85.20","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22F76 Safari/604.1 [FBAN/FBIOS;FBAV/545.0.0.28.64;FBBV/865364471;FBDV/iPhone17,2;FBMD/iPhone;FBSN/iOS;FBSV/18.5;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/870327630;IABMV/1]"
"800386","Desktop","referral","bing.com","referral","/","https://www.bing.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/","1","3","193.230.156.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
"800519","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/","1","10","109.166.130.107","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
"800841","Desktop","utm","fb","paid","120239045286820637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-iasi-792149/?utm_medium=paid&utm_source=fb&utm_id=120238802380140637&utm_content=120239045286820637&utm_term=120238802380150637&utm_campaign=120238802380140637&fbclid=IwY2xjawPlNCdleHRuA2FlbQEwAGFkaWQBqyzGgUpazXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR7joyudG09cDYlUXMDJrRTRZxlpZ87pagjw71C-9WlTJ0aUAXX8umWIF4WRFg_aem_9KQmxCBkqYuuoYTDilos8A","2","2","81.18.84.42","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
"800847","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwY2xjawPliHtleHRuA2FlbQIxMABzcnRjBmFwcF9pZBAyMjIwMzkxNzg4MjAwODkyAAEe805K1L804RTUgstv4hi2iTJvSLl6PCWkgjtvqIPeQl1JmyRsHtyrNCNYZkI_aem_Q0CYAlMlkwy4Y7ow8GDvtA","2","6","86.124.200.153","Mozilla/5.0 (Linux; Android 16; SM-S921B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.59 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.27.62;]"
"800874","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","2","12","86.121.247.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"801327","Mobile","utm","fb","paid","120239041934860637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwY2xjawPl5HVleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR69UH-3dwVq2amnbAzD1n6wN9mWHbZbXI7O58yKYfaNyMjaIjKwhPOIcb5ceg_aem_GY8F1zVBk2jJrgzCChhRHA&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","1","3","95.76.34.239","Mozilla/5.0 (Linux; Android 12; Lenovo TB-J616F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.82 Safari/537.36 [FB_IAB/FB4A;FBAV/544.0.0.42.272;IABMV/1;]"
"801414","Mobile","utm","fb","paid","120239041934860637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwY2xjawPl7VZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR79CGGAoqy_kmZWrACYX-xqMi5e0vmq7XHkHQoFxJy1fcB873em-O_I0Q8EAw_aem_AB_tnKdHRS54Spdv8mNwig&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","2","13","5.13.193.52","Mozilla/5.0 (Linux; Android 16; SM-A336B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.82 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/544.0.0.42.272;IABMV/1;]"
"801429","Mobile","utm","fb","paid","120239041934860637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk1mqc1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7XsGqmu06VfJq41vJ4tsQ4ekCNMB-7hEODboZHMtDAgZgv3ON0u9n9EVtfPQ_aem_6zhAcabK7POb2G_UwCA0aA&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","2","3","86.124.201.235","Mozilla/5.0 (Linux; Android 13; SM-A236B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"801482","Mobile","utm","fb","paid","120239041934860637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk1mqc1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5FBYmCR5UADBZ0Aud8gppjBDLLGxHZJRLZW01OSS_kTviVIyH_760Za70RMg_aem_H0ucV4yDYKYRH19S68KRHA&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","2","3","86.120.239.106","Mozilla/5.0 (Linux; Android 16; SM-A546B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"801486","Desktop","utm","fb","paid","120239069312740637","https://l.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/?utm_medium=paid&utm_source=fb&utm_id=120239069089140637&utm_content=120239069312740637&utm_term=120239069089150637&utm_campaign=120239069089140637&fbclid=IwY2xjawPl9aBleHRuA2FlbQEwAGFkaWQBqyzL8vobbXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR7asCfbEnAS3JSPRkP64uNsAOSxkhFQfsA6otounT2xCBlClPVeKUH0iEIF2Q_aem_yel_jg0ARrt1JFd42DxbZA","1","3","95.76.0.156","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
"801547","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/","1","3","86.124.200.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36 EdgA/143.0.0.0"
"801552","Mobile","utm","fb","paid","120239041934870637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk0vlD1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5TM0g10NC7SFnrNqHhoQfzblnj3UsJkyBee8wVjnLSK_XoYAxmdDa672pQHQ_aem_eG90ogi6iLq2RiCD9Wu_Cg&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934870637&utm_term=120238823097370637&utm_campaign=120238823097380637","2","7","86.124.201.17","Mozilla/5.0 (Linux; Android 11; SM-A507FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"801585","Mobile","utm","fb","paid","120239041934860637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk1mqc1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeB5yIVKgrCpnPE2dADCOePECnq-5LKIMZZOqATaBgqMkdQ0n4uE1yb3nDqS0_aem_klgJY2C2LMuI0sVLb8XskA&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","1","7","86.124.202.250","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G86 Safari/604.1 [FBAN/FBIOS;FBAV/543.0.0.47.72;FBBV/845843444;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.6;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/861577609;IABMV/1]"
"801623","Mobile","utm","fb","paid","120239041934860637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk1mqc1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR70lwxAE1AiRbvOd_O_uYNxK4vh6Lx1Hik963dOgMs-oMKrfEjbSMTB3T1sUA_aem_TRzYmW3qPEwAEe00pWLhcA&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","2","10","128.127.119.18","Mozilla/5.0 (Linux; Android 13; SM-N980F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"801649","Mobile","utm","fb","paid","120239045286820637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-iasi-792149/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxoFKWs1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5LkbXBgJa3IWjfy-hrwtnqdry6JL-6gQBC90Ux7IbqJzeyqVr3E8-6Bw9DkQ_aem_wVd45lajKGPUpMEMsJHj6A&utm_medium=paid&utm_source=fb&utm_id=120238802380140637&utm_content=120239045286820637&utm_term=120238802380150637&utm_campaign=120238802380140637","3","4","82.77.245.19","Mozilla/5.0 (Linux; Android 16; 2406APNFAG Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"801797","Mobile","utm","fb","paid","120239041934860637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwZXh0bgNhZW0BMABhZGlkAassxk1mqc1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7Lj61eR0KkgkEmj5c6X2ewQ8_SpPWAeFZs3fOIGal9J6tyCwLmnRM1GkGJkw_aem_FmaOlHwMxAolcKs7Qy2DZQ&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934860637&utm_term=120238823097370637&utm_campaign=120238823097380637","5","6","82.77.70.0","Mozilla/5.0 (Linux; Android 16; SM-S911B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.94 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/545.0.0.43.63;IABMV/1;]"
"801811","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/","1","3","81.196.55.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"801860","Mobile","utm","fb","paid","120239041934870637",NULL,"https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-792886/?fbclid=IwdGRzaAPmdEFleHRuA2FlbQEwAGFkaWQBqyzGTS-UPXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHlqkTDwLlNqkZJmPz0z-Zn3EFTUwfL6PExP5Fah5XCC0fMWB4ze6dY7VYyDj_aem_1Kb8G8VdnRghUZlynCZqNA&utm_medium=paid&utm_source=fb&utm_id=120238823097380637&utm_content=120239041934870637&utm_term=120238823097370637&utm_campaign=120238823097380637&sfnsn=wa","1","3","86.120.239.145","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
