"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"844028","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/atelierul-electricitatii-statice-profu-zapacit-oradea-842924/?fbclid=IwY2xjawQl0RdleHRuA2FlbQIxMABicmlkETByNzBGN3c1MER0SUxSdHdLc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjSu8_PB38eFMkR-40j3l44yoCE8JzezRB4LGhZMA21wVfGLEsgBdUjqgaUf_aem_mpk7gWsuL9SWKszeNLCazw","https://www.ambilet.ro/bilete/atelierul-electricitatii-statice-profu-zapacit-oradea-842924/?fbclid=IwY2xjawQl0RdleHRuA2FlbQIxMABicmlkETByNzBGN3c1MER0SUxSdHdLc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjSu8_PB38eFMkR-40j3l44yoCE8JzezRB4LGhZMA21wVfGLEsgBdUjqgaUf_aem_mpk7gWsuL9SWKszeNLCazw","1","3","195.254.133.193","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"844033","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/atelierul-electricitatii-statice-profu-zapacit-oradea-842924/?fbclid=IwY2xjawQl0RdleHRuA2FlbQIxMABicmlkETByNzBGN3c1MER0SUxSdHdLc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjSu8_PB38eFMkR-40j3l44yoCE8JzezRB4LGhZMA21wVfGLEsgBdUjqgaUf_aem_mpk7gWsuL9SWKszeNLCazw","https://www.ambilet.ro/bilete/atelierul-electricitatii-statice-profu-zapacit-oradea-842924/?fbclid=IwY2xjawQl0RdleHRuA2FlbQIxMABicmlkETByNzBGN3c1MER0SUxSdHdLc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjSu8_PB38eFMkR-40j3l44yoCE8JzezRB4LGhZMA21wVfGLEsgBdUjqgaUf_aem_mpk7gWsuL9SWKszeNLCazw","1","3","195.254.133.193","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/148.2 Mobile/15E148 Safari/604.1"
"844037","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/rock-the-camp-2026/?fbclid=Iwb21leAQl0f1jbGNrBCXR12V4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHrxpJrcl7txRSAHFprBECcZ4QdiPf6KdHYk0AiKpFm4WmlJ6SBq-R9DjTzCQ_aem_BWB_kdpf4MPB_oHP_x-5Vw","1","3","178.132.109.120","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"844039","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","6","2a02:2f0f:e20f:4100:447:310c:4621:aab0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
"844042","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/hara-la-partid-lehliu-gara833768/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGVMGkwnJzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEehNQab08RvIKgGqVHzJehmhJVCFoqJ0mtbDLYr9Ij2FbdAtZc8ZVrnVYJ2lA_aem_v5gxXBBPD3U_9dOIJonJIw&utm_medium=paid&utm_source=fb&utm_id=6961095505290&utm_content=6961095568890&utm_term=6961095522690&utm_campaign=6961095505290","https://www.ambilet.ro/checkout/","1","9","5.12.154.162","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Safari/604.1 [FBAN/FBIOS;FBAV/552.0.0.44.82;FBBV/905581709;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/18.6.2;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/909579537;IABMV/1]"
"844046","Mobile","utm","fb","paid","6961877172090","https://www.ambilet.ro/bilete/hara-club-phoenix-constanta-836659/?fbclid=IwdGRzaAQlx5VjbGNrBCXHcGV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtmYTklNITVVdCmQYEWkkOqIZL-Fw7zZTXobLMEEvIcmXDKVl2oWdowFd3uN_aem_ttuYNHwKbZNkqjnrnSqUAg&utm_source=fb&utm_medium=paid&utm_campaign=6961876887290&utm_term=6961876890690&utm_content=6961877172090&utm_id=6961876887290&sfnsn=wa","https://www.ambilet.ro/bilete/hara-club-phoenix-constanta-836659/?fbclid=IwdGRzaAQlx5VjbGNrBCXHcGV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtmYTklNITVVdCmQYEWkkOqIZL-Fw7zZTXobLMEEvIcmXDKVl2oWdowFd3uN_aem_ttuYNHwKbZNkqjnrnSqUAg&utm_source=fb&utm_medium=paid&utm_campaign=6961876887290&utm_term=6961876890690&utm_content=6961877172090&utm_id=6961876887290&sfnsn=wa","1","12","2a02:2f0d:8e16:c100:60f7:352:2ece:d445","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"844054","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","7","5.14.146.78","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1"
"844058","Mobile","utm","fb","paid","6961877172090",NULL,"https://www.ambilet.ro/bilete/hara-club-phoenix-constanta-836659/?fbclid=IwdGRzaAQlx5VjbGNrBCXHcGV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtmYTklNITVVdCmQYEWkkOqIZL-Fw7zZTXobLMEEvIcmXDKVl2oWdowFd3uN_aem_ttuYNHwKbZNkqjnrnSqUAg&utm_source=fb&utm_medium=paid&utm_campaign=6961876887290&utm_term=6961876890690&utm_content=6961877172090&utm_id=6961876887290&sfnsn=wa","1","16","2a02:2f0d:8e16:c100:60f7:352:2ece:d445","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"844061","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/hara-la-partid-lehliu-gara833768/?fbclid=IwY2xjawQl3YRmZGlkFlAxRhQFdEPYjInLABHu_5gfCg16CftleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6vwlix1i05pve7eW0DIo8-L2nUYOGxf4zXCdAIIbLqKF1rX83mmszSmXtRQQ_aem_vsmqczLn-ITIRCthht8UEg","1","2","46.97.176.172","Mozilla/5.0 (Linux; Android 16; SM-S921B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.159 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/552.1.0.45.68;IABMV/1;]"
"844064","Mobile","utm","ig","paid","120240833589990345","http://instagram.com/","https://www.ambilet.ro/qfeelbrasov/?utm_medium=paid&utm_source=ig&utm_id=120240833536990345&utm_content=120240833589990345&utm_term=120240833590000345&utm_campaign=120240833536990345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasuZq-OwRlzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadYYq8m236NRU_uElva1QM8LgvrFfr1xW9YojsCQFhY6ZBjgJzCCh5_jkk_mw_aem_yUjhWA5RBeV72TraA0Rl2A","2","6","93.122.251.29","Mozilla/5.0 (Linux; Android 13; SM-N986B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.141 Mobile Safari/537.36 Instagram 420.0.0.55.74 Android (33/13; 420dpi; 1080x2316; samsung; SM-N986B; c2s; exynos990; en_GB; 903616139; IABMV/1)"
"844067","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/nepotul-meu-se-crede-poet-teatru-casa-de-cultura-mangalia-834916/","https://www.ambilet.ro/bilete/nepotul-meu-se-crede-poet-teatru-casa-de-cultura-mangalia-834916/","2","8","109.166.131.60","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
"844070","Mobile","utm","ig","paid","120241153957680345",NULL,"https://www.ambilet.ro/qfeelbrasov/?utm_medium=paid&utm_source=ig&utm_id=120240833536990345&utm_content=120241153957680345&utm_term=120240833537030345&utm_campaign=120240833536990345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasusU_nVvlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafLKq1a9xiqp0PJoS4bBcIBk1c88On-xRF2lrKRGKASw8PIU5Ce4_At5cZe-g_aem_cdwLUuIqPe8g8mK4A8-AmQ","1","5","2a02:2f0e:dd0b:5700:7949:9fdc:5610:1f48","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 420.0.0.39.76 (iPhone15,3; iOS 26_3_1; ro_RO; ro; scale=3.00; 1290x2796; IABMV/1; 904620799) Safari/604.1"
"844076","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/atelierul-electricitatii-statice-profu-zapacit-oradea-842924/","1","7","2a02:2f08:ea08:e800:b0e6:eb0e:f4f1:b253","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
"844080","Mobile","utm","fb","paid","120241153872120345","http://m.facebook.com/","https://www.ambilet.ro/qfeelbrasov/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasusUL8wplzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeEM6k4GTk9SLw9aUhMnajWENAndq07Jav4sCCPug-ixWRdpyiBteSTZkrEsY_aem_yqnq9qGla95643kxQCHDHQ&utm_medium=paid&utm_source=fb&utm_id=120240833536990345&utm_content=120241153872120345&utm_term=120240833537050345&utm_campaign=120240833536990345","2","5","213.233.88.112","Mozilla/5.0 (iPhone; CPU iPhone OS 26_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C55 Safari/604.1 [FBAN/FBIOS;FBAV/552.0.0.44.82;FBBV/905581709;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/26.2;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/909793290;IABMV/1]"
"844084","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/doomnezeu-urbana-club-842822/","1","9","37.251.222.111","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
"844087","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/atelierul-electricitatii-statice-profu-zapacit-oradea-842924/","1","6","109.102.151.149","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"844091","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-piatra-neamt-821853/?fbclid=IwY2xjawQl5lVleHRuA2FlbQEwAGFkaWQBqzL8fUbQcXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR49u9h-Ib8fyVroX33GXWWy8Z-riAM9qDsmPQLI9g6SoeQuTPBWULAcPiUFLg_aem_94ARP0146bpKf0jobKSP-w","1","3","81.196.1.70","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
"844095","Mobile","utm","ig","paid","120241153957680345",NULL,"https://www.ambilet.ro/qfeelbrasov/?utm_medium=paid&utm_source=ig&utm_id=120240833536990345&utm_content=120241153957680345&utm_term=120240833537030345&utm_campaign=120240833536990345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasusU_nVvlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafLKq1a9xiqp0PJoS4bBcIBk1c88On-xRF2lrKRGKASw8PIU5Ce4_At5cZe-g_aem_cdwLUuIqPe8g8mK4A8-AmQ","1","11","2a02:2f0e:dd0b:5700:7949:9fdc:5610:1f48","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 420.0.0.39.76 (iPhone15,3; iOS 26_3_1; ro_RO; ro; scale=3.00; 1290x2796; IABMV/1; 904620799) Safari/604.1"
"844099","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-iasi-821863/?fbclid=IwY2xjawQl6FFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZBAyMjIwMzkxNzg4MjAwODkyAAEeFkv0iKES3DCqvQgGmYRkB8kiJBl_LaR8S3bnOo2tsYSxhaNsXpdniv3XhzY_aem_r8pJ2An0gHgPcA_0podTig","1","3","2a02:2f00:c00a:9800:4ccb:d934:89d6:7ce9","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"844101","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","6","109.166.137.185","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"844105","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/luise-the-pub-universitatii-829734/","https://www.ambilet.ro/bilete/luise-the-pub-universitatii-829734/","2","2","2a02:2f04:a209:cd00:958c:f560:986f:dfeb","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36 OPR/96.0.0.0"
"844107","Mobile","utm","fb","paid","120241153872120345","https://www.ambilet.ro/cart/?utm_medium=paid&utm_source=fb&utm_id=120240833536990345&utm_content=120241153872120345&utm_term=120240833537050345&utm_campaign=120240833536990345&fbclid=IwRlRTSAQl5DVleHRuA2FlbQEwAGFkaWQBqy6xQvzCmXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR4QzqTgZOT1IvD1pSEydqNYQ0Cd2rTslq_iwII-6D6LFZF2nKIG15JNmSsSxg_aem_yqnq9qGla95643kxQCHDHQ","https://www.ambilet.ro/cart/?utm_medium=paid&utm_source=fb&utm_id=120240833536990345&utm_content=120241153872120345&utm_term=120240833537050345&utm_campaign=120240833536990345&fbclid=IwRlRTSAQl5DVleHRuA2FlbQEwAGFkaWQBqy6xQvzCmXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR4QzqTgZOT1IvD1pSEydqNYQ0Cd2rTslq_iwII-6D6LFZF2nKIG15JNmSsSxg_aem_yqnq9qGla95643kxQCHDHQ","1","16","82.79.113.8","Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1"
"844114","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/rock-the-camp-2026/","1","12","109.166.137.199","Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/412.0.882869339 Mobile/15E148 Safari/604.1"
"844116","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/nepotul-meu-se-crede-poet-teatru-casa-de-cultura-mangalia-834916/","https://www.ambilet.ro/bilete/nepotul-meu-se-crede-poet-teatru-casa-de-cultura-mangalia-834916/","2","21","109.166.131.60","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
"844121","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/?fbclid=IwY2xjawQl6jVleHRuA2FlbQIxMABicmlkETFXVU1ZVHlqT3dIM1AzSGRXc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHg9hjBAO4Ql0gH3iuRzQc3n8w0VG5fd1RsuAHeC6DD2njphK7UZaGXbZ_mHc_aem_lR4O-cn2XOoiY3aQ7zFN-g","https://www.ambilet.ro/checkout/","1","1","82.78.48.196","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
"844123","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-rockstadt-842860/","https://www.ambilet.ro/bilete/doomnezeu-rockstadt-842860/","1","15","188.27.55.181","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
"844125","Mobile","referral","l.instagram.com","referral","/","https://l.instagram.com/","https://www.ambilet.ro/doomnezeu/?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPNTY3MDY3MzQzMzUyNDI3AAGneWQy80GNbXqff3L0gNVRjFOtx6bHVtW-xF7-U5qifHuHSi6g1IcTJLSWKew_aem_VzsIYhm4V-Cr3XagYwIpFA","1","4","5.14.131.41","Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.159 Mobile Safari/537.36 Instagram 420.0.0.55.74 Android (36/16; 420dpi; 1080x2316; samsung; SM-S918B; dm3q; qcom; en_CA; 903616139; IABMV/1)"
"844127","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/toc-toc-qfeel-brasov-centrul-cultural-reduta-811314/?fbclid=IwZnRzaAQWflRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeHGYA7KZdnKLOC7oXad1n_Jjhg5m2dCHne3Up3a6PRJNq0-ttaV2kJMNf0MA_aem_dZ3pW5J-KKAY2mR9b4v_wQ","https://www.ambilet.ro/bilete/toc-toc-qfeel-brasov-centrul-cultural-reduta-811314/?fbclid=IwZnRzaAQWflRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeHGYA7KZdnKLOC7oXad1n_Jjhg5m2dCHne3Up3a6PRJNq0-ttaV2kJMNf0MA_aem_dZ3pW5J-KKAY2mR9b4v_wQ","1","8","86.124.191.204","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
"844129","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/toc-toc-qfeel-brasov-centrul-cultural-reduta-811314/?fbclid=IwZnRzaAQWflRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeHGYA7KZdnKLOC7oXad1n_Jjhg5m2dCHne3Up3a6PRJNq0-ttaV2kJMNf0MA_aem_dZ3pW5J-KKAY2mR9b4v_wQ","1","4","86.122.89.123","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
