"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"849205","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/cantec-soptit-bistrita-826921/?ai=AI@AQLchLOjxCprZ2PT1qITznV7AFcm-yqDymlmCqOrOAAEyU5K_bTakwlyADgs_FKOj1DR9xfyTVavr4cRwAK-UO-o&ct=1774333684404","1","7","2a02:a58:9418:d300:d162:2bdc:47bb:9384","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/916685917;IABMV/1]"
"849208","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","8","213.233.110.20","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849211","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/?fbclid=IwY2xjawQvE5FleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4s7McwkKSCmiG1cjgMtpdxAEWqjslwwSnLs4TGamkmcQ4UtlOJEq_8iZiZTQ_aem_qRQ-Fw6fESh1FVauEEwd3A","2","10","86.124.122.102","Mozilla/5.0 (Linux; Android 16; SM-S908B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.159 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/552.1.0.45.68;IABMV/1;]"
"849214","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","4","2a02:2f04:32a:ee00:292d:2a77:8c60:5e7a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849216","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/nepotul-meu-se-crede-poet-teatru-casa-de-cultura-mangalia-834916/","1","9","2a02:2f0d:7404:9200:109f:50d3:63f6:fd81","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849221","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/dirty-shirt-sibiu-758530/","1","2","93.122.249.6","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849223","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/nepotul-meu-se-crede-poet-teatru-casa-de-cultura-mangalia-834916/","1","24","2a02:2f0d:7404:9200:109f:50d3:63f6:fd81","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849228","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/scufita-rosie-qfeel-ploiesti-817246/","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-ploiesti-817246/","1","8","109.166.136.218","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"849230","Mobile","referral","com.google.android.googlequicksearchbox","referral","/","android-app://com.google.android.googlequicksearchbox/","https://www.ambilet.ro/bilete/fata-babei-si-fata-mosului-qfeel-sala-luceafarul-784184/","1","11","178.138.34.165","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
"849236","Desktop","utm","fb","paid","120241292663280345","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-constanta-777374/?fbclid=IwZnRzaAQoY4lleHRuA2FlbQEwAGFkaWQBqy7RkmiV-XNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6sRm3VA007Ywr-xg0ItEWn8UXwUwLD80u8srt47MXf-tAeuF1WI2OYs86SIA_aem_lb6Ty-_6hyNloqD5MnzAxw&utm_medium=paid&utm_source=fb&utm_id=120241292598640345&utm_content=120241292663280345&utm_term=120241292622070345&utm_campaign=120241292598640345","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-constanta-777374/?fbclid=IwZnRzaAQoY4lleHRuA2FlbQEwAGFkaWQBqy7RkmiV-XNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6sRm3VA007Ywr-xg0ItEWn8UXwUwLD80u8srt47MXf-tAeuF1WI2OYs86SIA_aem_lb6Ty-_6hyNloqD5MnzAxw&utm_medium=paid&utm_source=fb&utm_id=120241292598640345&utm_content=120241292663280345&utm_term=120241292622070345&utm_campaign=120241292598640345","2","2","79.119.241.49","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849241","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/cluj-folk-fest-2026-editia-6/","1","5","188.27.131.105","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849247","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/emeric-imre-sebes-844327/","1","2","89.121.217.53","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"849249","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/metavivaldi/","1","8","2a02:2f04:32b:1c00:c124:8ef2:de7a:5d39","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849252","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/?fbclid=IwY2xjawQvI1lleHRuA2FlbQIxMABicmlkETFSVWU4Y1hkNUdFN0J4eGxic3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjR4U-SswRfj8kMLuOhXaO5TuG-XNyss4zAfGTsTemHyXG6x9ymNwfkcAKxj_aem_0I51H_pPVInbU-yDTlzMlg","1","3","188.27.3.33","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0"
"849254","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/zero-kelvin-encore-824222/","1","3","109.166.135.16","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849257","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/zero-kelvin-encore-824222/","1","16","109.166.135.16","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849259","Desktop","referral","bing.com","referral","/","https://www.bing.com/","https://www.ambilet.ro/concerte/","1","6","95.77.99.109","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0"
"849264","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","2","5","109.166.130.18","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"849272","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/phoenix-art-rock-cafe-suceava-827914/?fbclid=IwY2xjawQvFi5leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6Elp2yEzDzuBBR9190wfJ8Q-K-NVzZq86_uMgrKpmBmCnU-iJugWaKGWgZxw_aem_n0O127gcRi7YtLMIYCtCeA","11","4","82.79.15.77","Mozilla/5.0 (Linux; Android 13; CPH2219 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"849275","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/cauta/termen/Alba iulia/","1","5","2a04:2410:1703:7880:409:9b92:25df:6548","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1"
"849279","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/dirty-shirt-sibiu-758530/","https://www.ambilet.ro/bilete/dirty-shirt-sibiu-758530/","1","2","93.122.251.95","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849282","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/qfeel/","1","7","5.14.199.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849285","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/fata-babei-si-fata-mosului-qfeel-sala-luceafarul-784184/","1","15","217.10.215.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
"849294","Desktop","utm","fb","paid","120241631407250345","https://l.facebook.com/","https://www.ambilet.ro/bilete/fata-babei-si-fata-mosului-qfeel-campina-842978/?utm_medium=paid&utm_source=fb&utm_id=120241631358100345&utm_content=120241631407250345&utm_term=120241631358200345&utm_campaign=120241631358100345&fbclid=IwY2xjawQvMFNleHRuA2FlbQEwAGFkaWQBqy8gc4-beXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR4111r_pGR2UGlOHq5bQs6kFA_Mx-37_oqfgfLjFFof99dtn65bay9MQO09vw_aem_hrZAzQybk4Icx5KpaUIOjA","1","5","86.122.72.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849297","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/fata-babei-si-fata-mosului-qfeel-campina-842978/?fbclid=IwZmRpZBZQOKQ1bdABPD02UF4C8xbTnchb6-gTZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHo5Z4iU_IwXffsHrKeUM4pRNlOgI4SVLj2qGZLzGEzGE7n-nKqir67iW1fPU_aem_cFeNJkOW2rAUihpeOBFihQ","1","3","213.233.104.244","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone16,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/916428751;IABMV/1]"
"849303","Mobile","referral","com.google.android.googlequicksearchbox","referral","/","android-app://com.google.android.googlequicksearchbox/","https://www.ambilet.ro/","1","7","93.122.173.246","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849308","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bistrita/","1","8","2a02:2f05:400:fb00:633:10a4:11d0:592a","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849310","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/festival-praetorian-gates-2026/","1","15","86.125.107.110","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849313","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/fata-babei-si-fata-mosului-qfeel-sala-luceafarul-784184/","1","33","217.10.215.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
"849316","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","8","82.137.29.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"849319","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/thepubuniversitatii/","https://www.ambilet.ro/bilete/jazz-4-you-awards-2026-the-pub-universitatii-844356/","1","14","109.166.132.173","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"849322","Mobile","referral","pressalert.ro","referral","/","https://www.pressalert.ro/","https://www.ambilet.ro/bilete/phoenix-filarmonica-banatul-timisoara-822982/","1","3","46.97.168.171","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/915905977;IABMV/1]"
"849325","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwY2xjawQny7FmZGlkFlAyDd5xGmLcwOsS-BQZultzHfbO1stleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5o4fq3bxKlmH4FHmKoj-zMbQQ49LoxIuexprpagMCkvc49ue43Je-cwO-4kg_aem_XGpYEr_nePrleQBBfDQwTQ","24","10","2a02:2f0d:bc0f:c400:4446:eb3f:8065:8d6b","Mozilla/5.0 (Linux; Android 16; SM-A346B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"849328","Mobile","referral","l.instagram.com","referral","/","https://l.instagram.com/","https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPNTY3MDY3MzQzMzUyNDI3AAGn3ymu3wrdCc7NB8GLgk649yDZ1_Dejy318QWHS7lR-5cEZwDnGV00fV4B2Dg_aem_lJxxykITgI0iyTpXHNmGjQ","4","5","86.123.8.182","Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.162 Mobile Safari/537.36 Instagram 420.0.0.55.74 Android (33/13; 420dpi; 1080x2400; samsung; SM-A515F; a51; exynos9611; ro_RO; 903616175; IABMV/1)"
"849330","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","3","194.39.218.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849332","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/luise-the-pub-universitatii-829734/?fbclid=IwY2xjawQvNXRleHRuA2FlbQIxMABicmlkETJRNnZyMjR1dk1DdEtMcDNac3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHtM48i867ySaU-KqN5Y859XaC7uyoSA0MnZFE0excBrxQeYWvBOIWsH7Dkch_aem_E2jVNaUWVxQ9x0PMaj3gWQ","1","3","213.233.104.117","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"849334","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/jet-mineral-b52-844986/","1","3","89.136.208.193","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"849337","Mobile","utm","fb","paid","120241632954340345",NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/?utm_source=fb&utm_medium=paid&utm_campaign=120239202811670345&utm_term=120239202811660345&utm_content=120241632954340345&utm_id=120239202811670345&fbclid=IwZXh0bgNhZW0BMABhZGlkAasvIwGIwIlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4-lMrBoXQX4bOAXg9CHRSn4j51XGz9Ib92GCIiCZBD7ejj9r_1FQzw4ihh1Q_aem_9lZtdN6Bx_gCymEJR6lfzA&sfnsn=wa","2","12","86.124.42.74","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"849342","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/","1","11","2a02:2f0f:d40c:5600:a9f7:b42:7edb:9174","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/412.0.882869339 Mobile/15E148 Safari/604.1"
"849347","Mobile","utm","fb","paid","120241632954210345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvIwGVkclzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5MvqKnh69AB8gku1C8VCE_T-HthB-WyW2Ul2T_Pb_Wiw47yga9wUWZj77Sew_aem_NdhlZmMxj1bcU7nLAA0eBA&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954210345&utm_term=120239202811650345&utm_campaign=120239202811670345","8","27","2a02:2f0f:a10b:500:d740:4642:5922:9650","Mozilla/5.0 (Linux; Android 15; moto g54 5G Build/V1TDS35H.83-20-5-8-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"849351","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-bucuresti-827586/?fbclid=IwY2xjawQvQiFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4t5u_Z1Jg5Ea-3g2V2fj3WYhRFRKLmooTJabS9ls2etpuPDL1TSwkk8hv5OQ_aem_LTsKL17IkD6TSZ4mN3flmA","1","4","82.78.233.31","Mozilla/5.0 (Linux; Android 16; SM-S926B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"849353","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/fara-zahar-flex-arad-797579/","1","2","2a02:a58:8450:b900:5a2e:dc2:1c9a:6d19","Mozilla/5.0 (X11; Linux x86_64; rv:148.0) Gecko/20100101 Firefox/148.0"
"849356","Mobile","typein","(direct)",NULL,NULL,"https://urbanbluesfest.ro/","https://www.ambilet.ro/bilete/urban-blues-fest-7-edition/","1","12","2a02:2f0b:4311:3a00:d0f2:5722:4677:4f03","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"849359","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/","1","11","82.77.154.20","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1"
